x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.03072754,-0.32533368,-0.09688626,0.19074178,-0.6029724,-0.14978503,0.31822702,-0.8184492,-0.1996274,0.3852304,-1.0,-0.22781616,0.4572204,-0.49246454,-0.06561162,0.6316154,-0.5500215,-0.1893152,0.4491808,-0.49450132,-0.23714913,0.34412712,-0.4633466,-0.24856736,0.48046175,-0.29050145,-0.06428957,0.6335007,-0.3274583,-0.18374422,0.39550012,-0.29442638,-0.18813647,0.33161297,-0.2894624,-0.16300744,0.47494075,-0.087166265,-0.08487924,0.6237612,-0.112935044,-0.20255663,0.4002558,-0.11678839,-0.1448689,0.32676053,-0.122953855,-0.07741668,0.44685245,0.111626655,-0.11463369,0.552323,0.09652666,-0.18159255,0.4018871,0.048255637,-0.13628614,0.34518373,0.018422388,-0.08514156,thumbs_up
0.0,0.0,0.0,0.005346099,-0.33887038,-0.13314666,0.13859169,-0.6352736,-0.20320748,0.25403288,-0.83516586,-0.2652848,0.32732448,-1.0,-0.3031105,0.46869263,-0.5588262,-0.09600879,0.6091008,-0.6172018,-0.24629715,0.41588694,-0.5560981,-0.30722985,0.31772435,-0.51511276,-0.32565516,0.50747776,-0.3359141,-0.089348935,0.63111407,-0.37484074,-0.24946795,0.37232524,-0.331936,-0.2662159,0.3184906,-0.3211349,-0.24136487,0.50947374,-0.1188276,-0.109627634,0.6256206,-0.12922877,-0.27149835,0.3793644,-0.13211091,-0.21995267,0.31432807,-0.1397611,-0.1465126,0.4854312,0.09655982,-0.1411852,0.5619723,0.0896148,-0.23661187,0.38906184,0.04195297,-0.19590676,0.33460683,0.0034768952,-0.14214909,thumbs_up
0.0,0.0,0.0,-0.00061313366,-0.2941624,-0.12855765,0.12127868,-0.5857459,-0.20330298,0.22991997,-0.8142496,-0.2648748,0.28368664,-1.0,-0.30337378,0.39032438,-0.5108374,-0.1462608,0.48877466,-0.51726556,-0.2550239,0.31034455,-0.44014147,-0.27759984,0.261722,-0.43369323,-0.28454748,0.43099135,-0.30277395,-0.136917,0.5184323,-0.3098799,-0.26349345,0.29301327,-0.26041165,-0.26384088,0.27590427,-0.29132593,-0.24405098,0.4457014,-0.101330616,-0.14472167,0.5108955,-0.08991432,-0.27928746,0.29521295,-0.075451866,-0.23066655,0.27053285,-0.1184844,-0.17537674,0.43798885,0.0801147,-0.16224295,0.46773228,0.094917856,-0.24066857,0.31221896,0.076592,-0.2057361,0.28088963,0.03143768,-0.16827463,thumbs_up
0.0,0.0,0.0,0.016368018,-0.2607159,-0.20843907,0.102307305,-0.531389,-0.35830635,0.2110254,-0.77717906,-0.4775888,0.26282927,-1.0,-0.5754643,0.47476682,-0.3815723,-0.3343739,0.46762845,-0.3120131,-0.45574337,0.25403154,-0.28167254,-0.4602376,0.21364847,-0.3307025,-0.45828998,0.527329,-0.14352034,-0.29304388,0.5134838,-0.074709564,-0.41113168,0.24740247,-0.08081506,-0.38329792,0.2607114,-0.11528121,-0.36012313,0.53232646,0.09246039,-0.26485363,0.5096525,0.15052995,-0.3948834,0.2548392,0.11166316,-0.33567277,0.25001606,0.048613325,-0.29119536,0.49657062,0.29921204,-0.25220957,0.45116332,0.3503113,-0.34228984,0.27206427,0.29791695,-0.31265154,0.25308532,0.23811513,-0.28673956,thumbs_up
0.0,0.0,0.0,0.008928176,-0.2484072,-0.21268117,0.08401201,-0.5041764,-0.3731182,0.16314413,-0.76293385,-0.49929512,0.21877179,-1.0,-0.6070777,0.45402685,-0.3340773,-0.36252207,0.36760333,-0.22236773,-0.47598436,0.18564704,-0.21462199,-0.48956668,0.17497899,-0.2679172,-0.49992004,0.50357264,-0.0741123,-0.32134885,0.41697347,0.028374383,-0.43351287,0.18074805,-0.011410068,-0.41909096,0.19257699,-0.057190076,-0.41115573,0.49854186,0.16008388,-0.28817573,0.44288668,0.24324816,-0.4099802,0.21079408,0.17549424,-0.36153436,0.20026818,0.107576266,-0.32804984,0.45701975,0.3514705,-0.27002448,0.38888454,0.39842114,-0.35771844,0.22902228,0.3247734,-0.33275428,0.21483304,0.25666192,-0.31264374,thumbs_up
0.0,0.0,0.0,0.019546224,-0.2613932,-0.18319638,0.12087436,-0.5296524,-0.30166242,0.21978341,-0.7815781,-0.39259237,0.28095055,-1.0,-0.46255556,0.44525707,-0.40486234,-0.2558751,0.45189303,-0.31121686,-0.3507898,0.25959703,-0.28108567,-0.35582927,0.21800251,-0.32483232,-0.3562422,0.49267697,-0.18372904,-0.21598384,0.47846958,-0.098980285,-0.3226329,0.24480896,-0.10770042,-0.3140879,0.23789974,-0.16492055,-0.29970554,0.49199647,0.02632941,-0.18756725,0.47387025,0.10409461,-0.30429873,0.2587881,0.070759006,-0.25984335,0.2340955,-0.001995163,-0.21916704,0.46286297,0.19738413,-0.1717193,0.43554375,0.26015666,-0.2481397,0.2855003,0.21445137,-0.2216718,0.26131248,0.14790201,-0.19428997,thumbs_up
0.0,0.0,0.0,0.028740125,-0.26067227,-0.17302758,0.12952746,-0.54043466,-0.2789255,0.23104192,-0.78516155,-0.36029205,0.29893532,-1.0,-0.41768318,0.45055026,-0.4512756,-0.20888704,0.46865627,-0.3590885,-0.30040294,0.2871012,-0.3112261,-0.3067061,0.25812608,-0.35360104,-0.3091729,0.49906543,-0.23315863,-0.17058574,0.488074,-0.15915571,-0.28188708,0.2617062,-0.14789988,-0.2795122,0.2698704,-0.20978944,-0.26660478,0.49849173,-0.027433723,-0.14625764,0.47812188,0.037190784,-0.26706505,0.2790273,0.024835505,-0.23080178,0.27340257,-0.049246427,-0.19297981,0.47063658,0.14369403,-0.13419686,0.43128854,0.19673802,-0.211522,0.29296842,0.16010515,-0.19400123,0.28415352,0.09149063,-0.17257074,thumbs_up
0.0,0.0,0.0,0.016008642,-0.27270585,-0.17928231,0.11952083,-0.5517463,-0.29295722,0.22390682,-0.78794104,-0.37876174,0.2988198,-1.0,-0.44031867,0.4532451,-0.4388061,-0.25001714,0.42543092,-0.32010263,-0.34085292,0.25170305,-0.2926056,-0.33675215,0.24509424,-0.3454469,-0.3344717,0.5039117,-0.21016453,-0.21328205,0.43093795,-0.11530492,-0.3220898,0.21027865,-0.13766968,-0.30863416,0.23950331,-0.20303485,-0.29264528,0.50394046,0.0019011225,-0.18896,0.42656696,0.08191284,-0.3137301,0.22839348,0.038937297,-0.2746251,0.24257186,-0.040403325,-0.23864031,0.47384357,0.18075861,-0.17734255,0.39448732,0.24461162,-0.26490465,0.24935728,0.19494475,-0.25145265,0.25018388,0.12293258,-0.23376343,thumbs_up
0.0,0.0,0.0,0.023756089,-0.2807439,-0.1595381,0.14743628,-0.5598003,-0.254541,0.27341032,-0.7932752,-0.32792166,0.3505831,-1.0,-0.37720966,0.4205637,-0.45542955,-0.19138639,0.49533665,-0.36852062,-0.28277078,0.31389153,-0.32827193,-0.288125,0.2703732,-0.37023097,-0.28727624,0.45975217,-0.2473936,-0.15830156,0.5104296,-0.17574956,-0.27323142,0.28480572,-0.16731085,-0.2733633,0.27788284,-0.2366926,-0.25967985,0.4643554,-0.050021525,-0.13798021,0.49303725,0.02011695,-0.2601765,0.28824237,0.00048733206,-0.21810994,0.26402736,-0.08416824,-0.17297854,0.4473965,0.115287736,-0.12828183,0.45450768,0.17175108,-0.20217077,0.31087023,0.1374159,-0.1757547,0.28536978,0.061841384,-0.14687891,thumbs_up
0.0,0.0,0.0,0.042753264,-0.29833412,-0.15182249,0.1980047,-0.56922305,-0.23883016,0.34016973,-0.79523486,-0.307776,0.4285769,-1.0,-0.35458827,0.48484865,-0.44446364,-0.15413973,0.5796309,-0.3690062,-0.2532421,0.38880247,-0.33623865,-0.27264637,0.3323348,-0.3699493,-0.27745122,0.5022995,-0.21829313,-0.12979093,0.5926615,-0.15204978,-0.24132366,0.35343367,-0.15263247,-0.24234495,0.32671735,-0.208535,-0.22446483,0.48568332,-0.003694507,-0.12269638,0.56884575,0.06150512,-0.24521796,0.34918168,0.031772543,-0.200373,0.3132842,-0.038564246,-0.14935632,0.44409,0.1812465,-0.12571035,0.51154894,0.23444434,-0.20017263,0.35390207,0.18344554,-0.16410336,0.31292635,0.115944244,-0.12543818,thumbs_up
0.0,0.0,0.0,0.0058290283,-0.28066415,-0.16117944,0.13259096,-0.55422264,-0.2510183,0.26433414,-0.7789166,-0.3219454,0.3441036,-1.0,-0.3708867,0.461455,-0.46709654,-0.13493316,0.45291358,-0.3713996,-0.2480914,0.28801343,-0.32963926,-0.2921278,0.27219346,-0.35268885,-0.31886977,0.5140105,-0.24994062,-0.111369,0.47195923,-0.15929247,-0.23623078,0.25795844,-0.16143578,-0.2549098,0.2683193,-0.22382279,-0.25057065,0.5100326,-0.042748224,-0.10861535,0.46336585,0.04174203,-0.24916884,0.2653244,0.009872745,-0.2208309,0.25963956,-0.06586286,-0.17848893,0.47673884,0.13869558,-0.11862263,0.43440455,0.20035915,-0.20891047,0.28964165,0.15799607,-0.190719,0.27464616,0.08857055,-0.16220857,thumbs_up
0.0,0.0,0.0,-0.006523187,-0.29348382,-0.16123609,0.12323405,-0.57578576,-0.24414203,0.25811967,-0.79208875,-0.30611953,0.33821633,-1.0,-0.34601182,0.44845363,-0.48402208,-0.1282722,0.43899179,-0.38186362,-0.23844203,0.27480948,-0.3518026,-0.2795361,0.24565567,-0.3846759,-0.30176717,0.50015694,-0.2641326,-0.1019963,0.4552695,-0.16846825,-0.22283526,0.24379666,-0.17384057,-0.24056758,0.2445601,-0.23622103,-0.23354721,0.49625492,-0.055894203,-0.096637785,0.44620225,0.034631968,-0.23291281,0.25175396,0.0017635965,-0.20596246,0.23861307,-0.07109316,-0.16335084,0.46225706,0.12553652,-0.10366202,0.4202255,0.1850718,-0.19196318,0.27663487,0.15129037,-0.17270541,0.25770518,0.09130853,-0.14170806,thumbs_up
0.0,0.0,0.0,0.027827641,-0.2864296,-0.15672801,0.19193546,-0.5688091,-0.23603696,0.33824688,-0.7944117,-0.2971214,0.4216041,-1.0,-0.33406028,0.49669564,-0.45192888,-0.11271936,0.5530602,-0.35418028,-0.23069203,0.36727098,-0.3278016,-0.28070214,0.32431054,-0.36801806,-0.30818442,0.53165334,-0.2269862,-0.0894925,0.55644083,-0.15246458,-0.21892382,0.33025265,-0.15722889,-0.23952575,0.31843242,-0.21422614,-0.23235895,0.51938766,-0.013947575,-0.08969745,0.536148,0.05848366,-0.22602361,0.326704,0.022941133,-0.19190691,0.30504784,-0.047425564,-0.14427955,0.48205364,0.17462264,-0.102583714,0.4818963,0.21886846,-0.18381262,0.3317633,0.17071031,-0.15849416,0.31225282,0.110752866,-0.12496001,thumbs_up
0.0,0.0,0.0,0.05273268,-0.29057446,-0.14298493,0.21880004,-0.5677271,-0.22514291,0.3569814,-0.79142004,-0.2895246,0.44302896,-1.0,-0.3304801,0.5227191,-0.42746165,-0.12817459,0.54208577,-0.32309395,-0.23713137,0.3658809,-0.3202277,-0.28164187,0.34050205,-0.36211392,-0.30977628,0.54054916,-0.19362588,-0.1145432,0.5512008,-0.11207736,-0.23463808,0.33955756,-0.14330487,-0.2500528,0.33552527,-0.1970012,-0.24465105,0.5134635,0.025234072,-0.11999827,0.51773906,0.099218614,-0.24438652,0.3260911,0.044775814,-0.20705153,0.31486878,-0.020722592,-0.16365075,0.46127066,0.2149894,-0.13729668,0.4608762,0.26011205,-0.21339008,0.32375392,0.19420367,-0.18508156,0.30723736,0.13146886,-0.15287195,thumbs_up
0.0,0.0,0.0,0.055412043,-0.30807444,-0.11037473,0.23471175,-0.5932815,-0.17016828,0.37223727,-0.8129734,-0.22144543,0.4504171,-1.0,-0.25401753,0.45878863,-0.4319611,-0.09295944,0.58285016,-0.37556884,-0.1917867,0.39888805,-0.34652305,-0.23134609,0.33841342,-0.36574838,-0.25117025,0.47393674,-0.21529713,-0.0850328,0.5960345,-0.1771903,-0.18990137,0.37894115,-0.16840334,-0.1979354,0.3356569,-0.19985008,-0.18587571,0.46583986,-0.015664734,-0.09435603,0.57100344,0.016698651,-0.19944483,0.36596316,0.0043496573,-0.1511319,0.3150446,-0.033376932,-0.099847846,0.43820247,0.15759668,-0.11296608,0.5051582,0.17737445,-0.16626531,0.35551515,0.13969828,-0.122134365,0.30773106,0.10188856,-0.08106198,thumbs_up
0.0,0.0,0.0,-0.09461301,-0.23968557,-0.16303755,-0.11789315,-0.539,-0.26365444,-0.12702003,-0.7699581,-0.33255407,-0.12585296,-1.0,-0.38446113,0.20848498,-0.5302353,-0.26062456,-0.06614387,-0.34946203,-0.36939204,-0.13661663,-0.29141775,-0.42375162,-0.072709344,-0.3256602,-0.46719292,0.3005417,-0.3032318,-0.23995388,-0.03130017,-0.14047958,-0.3379864,-0.100477986,-0.11498718,-0.35581994,-0.035310183,-0.15125631,-0.3771008,0.32908243,-0.075357184,-0.22778232,0.015192477,0.06059288,-0.33607346,-0.06345668,0.085791335,-0.3103317,-0.028806083,0.07267772,-0.29119688,0.3231298,0.12005551,-0.23101932,0.085885696,0.2284387,-0.3288373,0.0019590266,0.24474847,-0.32944307,0.012701836,0.23840356,-0.3199858,thumbs_up
0.0,0.0,0.0,-0.15334769,-0.29450622,-0.22116548,-0.32945913,-0.63994974,-0.36362103,-0.5367539,-0.8529012,-0.46506467,-0.7125872,-1.0,-0.55483097,-0.12386078,-0.4395368,-0.40771517,-0.613999,-0.21749714,-0.5587869,-0.6673658,-0.13347676,-0.64486146,-0.5881581,-0.18143255,-0.7045229,0.021271734,-0.1048041,-0.38181528,-0.5564994,0.14946267,-0.5137132,-0.61515826,0.18222389,-0.5477294,-0.545225,0.10913806,-0.59054345,0.113329485,0.21735096,-0.3615283,-0.42225257,0.42498037,-0.48954025,-0.49629182,0.44042993,-0.45899406,-0.45897526,0.39855552,-0.44230965,0.15598835,0.48841524,-0.36238953,-0.22376855,0.65107065,-0.4547914,-0.3241202,0.6530157,-0.43104872,-0.3357685,0.6324974,-0.4131527,thumbs_up
0.0,0.0,0.0,-0.1498056,-0.30925125,-0.03928312,-0.4362446,-0.563248,-0.09625734,-0.6432428,-0.77553076,-0.14673907,-0.76733726,-1.0,-0.21273702,-0.45761788,-0.4970312,-0.22296949,-0.6964567,-0.6178232,-0.33650216,-0.75903475,-0.79519564,-0.3966189,-0.77929145,-0.95627385,-0.4332388,-0.43680498,-0.2731753,-0.25640637,-0.86969095,-0.14319874,-0.35061517,-0.8625773,-0.07385851,-0.34150684,-0.78614026,-0.038869783,-0.33636084,-0.40905964,0.0043918733,-0.28741398,-0.83929175,0.13051748,-0.37857553,-0.7960981,0.13453236,-0.31933916,-0.6858558,0.12326798,-0.27107486,-0.37740466,0.27001473,-0.31794453,-0.73608154,0.31692168,-0.39863032,-0.71006095,0.30138883,-0.36066723,-0.60988224,0.27973223,-0.31985697,thumbs_up
0.0,0.0,0.0,-0.06539627,-0.24785396,-0.01949814,-0.22379094,-0.4189499,-0.05231484,-0.38007835,-0.4617013,-0.08654437,-0.5072513,-0.45469245,-0.13077392,-0.3559458,-0.49894455,-0.102648556,-0.53150266,-0.7057955,-0.16669494,-0.6182998,-0.87089,-0.20917419,-0.66747355,-1.0,-0.23838814,-0.3867687,-0.3511841,-0.12549974,-0.674912,-0.3811536,-0.18848374,-0.6958945,-0.29460192,-0.19972907,-0.6495891,-0.24278429,-0.20367357,-0.3964743,-0.1651499,-0.14618449,-0.6555653,-0.16214108,-0.20093131,-0.65191704,-0.09913445,-0.17200664,-0.5951132,-0.069017924,-0.14602159,-0.38222784,0.02096778,-0.16709873,-0.6005426,0.034409795,-0.20811963,-0.60481983,0.08029311,-0.17641743,-0.5550283,0.11521665,-0.14361376,thumbs_up
0.0,0.0,0.0,-0.090137176,-0.29880154,-0.028799566,-0.30205914,-0.5720892,-0.07048075,-0.46421427,-0.7882915,-0.10608441,-0.5561409,-1.0,-0.14193355,-0.33719653,-0.47743037,-0.13770539,-0.66772115,-0.46328697,-0.21252424,-0.6259092,-0.4111561,-0.24153806,-0.53450733,-0.40319967,-0.2515116,-0.35921237,-0.27858764,-0.15494636,-0.6973763,-0.28891763,-0.20569162,-0.63040423,-0.25534657,-0.19541067,-0.5346445,-0.23293473,-0.1932755,-0.38088855,-0.06853821,-0.17176193,-0.68507105,-0.095410064,-0.22723182,-0.6097936,-0.079985924,-0.18684979,-0.5099245,-0.06578336,-0.15844074,-0.39973897,0.12966414,-0.18673901,-0.6337841,0.0700089,-0.23359378,-0.5734221,0.077289306,-0.20187883,-0.48392406,0.09828075,-0.17302854,thumbs_up
0.0,0.0,0.0,-0.0744866,-0.28897586,-0.016511505,-0.26230723,-0.56833756,-0.049962558,-0.41372803,-0.7911041,-0.080740035,-0.50549066,-1.0,-0.11544709,-0.2924502,-0.5250498,-0.12346259,-0.5749036,-0.56794447,-0.19408761,-0.5810554,-0.51724434,-0.22263503,-0.5319648,-0.49206978,-0.2354628,-0.3322521,-0.3363955,-0.15154146,-0.66975784,-0.38816085,-0.20167764,-0.6338189,-0.33162832,-0.19211602,-0.5513379,-0.28638914,-0.18976372,-0.3711945,-0.120974734,-0.17847307,-0.68031883,-0.16838197,-0.2363111,-0.6144399,-0.13850734,-0.1988265,-0.5134086,-0.11667083,-0.17152554,-0.4022407,0.08903744,-0.2024487,-0.63072747,0.015135269,-0.2524844,-0.5762024,0.028694682,-0.22227171,-0.4884125,0.048961896,-0.1943884,thumbs_up
0.0,0.0,0.0,-0.06375605,-0.33194238,-0.009354622,-0.22144666,-0.611361,-0.027220214,-0.35590157,-0.8170301,-0.04206723,-0.41378388,-1.0,-0.055807896,-0.39731616,-0.50832653,-0.05692449,-0.5988106,-0.4814403,-0.08404773,-0.52096176,-0.43400532,-0.10034621,-0.43297416,-0.4265031,-0.10909413,-0.4419809,-0.29516667,-0.066720225,-0.6141088,-0.2961381,-0.065580726,-0.5405319,-0.27235168,-0.055021808,-0.4533358,-0.26102975,-0.060267355,-0.45451775,-0.09393307,-0.07486691,-0.58087116,-0.12572777,-0.084226795,-0.51706725,-0.11841656,-0.065472364,-0.43769062,-0.10793939,-0.061063502,-0.449263,0.076143995,-0.081639916,-0.5335888,0.01472243,-0.088213645,-0.46487182,0.024387525,-0.061801706,-0.39117035,0.041050296,-0.04244055,thumbs_up
0.0,0.0,0.0,-0.009650003,-0.31836724,-0.0068810717,-0.13967977,-0.60518664,-0.018942598,-0.26531512,-0.8104549,-0.029473012,-0.30563396,-1.0,-0.039229434,-0.32211748,-0.512076,-0.022807626,-0.5051643,-0.50796914,-0.04082329,-0.43411413,-0.4513962,-0.056195237,-0.35358134,-0.4334689,-0.06552808,-0.379585,-0.32118762,-0.029096387,-0.5111319,-0.3178692,-0.016616216,-0.43539262,-0.2847847,-0.010392954,-0.3559963,-0.26441655,-0.018607086,-0.3981955,-0.13183023,-0.034645297,-0.4708367,-0.15558067,-0.033032123,-0.40992847,-0.13561973,-0.02042568,-0.34032485,-0.11921088,-0.021153769,-0.390209,0.026578994,-0.038975295,-0.43387467,-0.019923719,-0.034679413,-0.3738802,0.011264255,-0.008458014,-0.3144514,0.045021396,0.0094191125,thumbs_up
0.0,0.0,0.0,-0.05169944,-0.31173077,-0.012556356,-0.19354576,-0.6022808,-0.03509261,-0.30338606,-0.81654316,-0.055527862,-0.3616273,-1.0,-0.07581671,-0.33209243,-0.5183541,-0.07167991,-0.57660097,-0.509321,-0.116352916,-0.5114442,-0.45581225,-0.14316301,-0.42758116,-0.4484554,-0.15595613,-0.37966797,-0.33262137,-0.083690464,-0.58423424,-0.3349358,-0.09830045,-0.5129538,-0.30447772,-0.09041741,-0.4310351,-0.29295295,-0.094571285,-0.40806192,-0.14797239,-0.09536204,-0.5648951,-0.17811854,-0.11307895,-0.50144976,-0.16153802,-0.088805795,-0.42513874,-0.14998062,-0.07880378,-0.42675814,0.0135550825,-0.106666744,-0.5297685,-0.046355296,-0.12019125,-0.46612465,-0.028643077,-0.092760265,-0.3995251,-0.0038414337,-0.07127089,thumbs_up
0.0,0.0,0.0,-0.043796703,-0.30326983,-0.015599228,-0.18218254,-0.59651744,-0.037365,-0.29106796,-0.8160864,-0.05433045,-0.3398761,-1.0,-0.06954182,-0.3233062,-0.51746285,-0.092167765,-0.55883956,-0.5318075,-0.13153838,-0.49217984,-0.4780188,-0.15012647,-0.40702465,-0.45761913,-0.15867229,-0.3834358,-0.32432398,-0.10083516,-0.57795656,-0.34777924,-0.110452935,-0.51411265,-0.31712875,-0.09811951,-0.4314976,-0.29431245,-0.10105356,-0.41654173,-0.13679256,-0.10807162,-0.54834515,-0.16017695,-0.11763835,-0.488703,-0.1437937,-0.0920188,-0.4119923,-0.13016999,-0.084565535,-0.43158433,0.029353222,-0.115436845,-0.51258415,-0.009024558,-0.121154085,-0.44938782,0.008799983,-0.094905846,-0.3841586,0.028270734,-0.07734135,thumbs_up
0.0,0.0,0.0,-0.0080961,-0.3247087,0.01044579,-0.120196246,-0.612052,0.007941529,-0.2402933,-0.8195528,0.004178264,-0.30364525,-1.0,-0.0027421936,-0.3423287,-0.58139044,-0.014143399,-0.5017893,-0.55495113,-0.01842006,-0.44832352,-0.48471203,-0.03381511,-0.37569833,-0.45623896,-0.046045,-0.4132175,-0.41043764,-0.02547131,-0.5209873,-0.38124946,0.008055197,-0.4683124,-0.33911794,0.015203183,-0.39106393,-0.31554395,0.00076683616,-0.44758666,-0.22693974,-0.03294743,-0.5193351,-0.2328898,-0.01371121,-0.470697,-0.20452051,-0.00183772,-0.39735463,-0.18205515,-0.008895794,-0.4638268,-0.06383747,-0.038636975,-0.50698745,-0.08751421,-0.026253924,-0.45129383,-0.056245312,-0.0009519003,-0.38817036,-0.03013599,0.014538178,thumbs_up
0.0,0.0,0.0,-0.037707873,-0.34923828,0.008554251,-0.16978195,-0.6108681,0.001503382,-0.30402827,-0.8157279,-0.005122952,-0.3639689,-1.0,-0.008985427,-0.43857697,-0.49890247,-0.022728099,-0.5598934,-0.51907104,-0.012575041,-0.46883458,-0.48805064,-0.0095781535,-0.38187128,-0.46534875,-0.010080096,-0.49090883,-0.2865337,-0.02882974,-0.5523737,-0.31926712,0.01509834,-0.47226644,-0.30575722,0.03209073,-0.39459342,-0.28220686,0.022915112,-0.48652145,-0.08594075,-0.028467225,-0.5257944,-0.1375688,0.006722054,-0.46395802,-0.13717273,0.02497155,-0.38879514,-0.10998856,0.017740667,-0.46083054,0.07740637,-0.02653764,-0.48915467,0.023234012,0.00046846276,-0.4252721,0.022803929,0.030603582,-0.3572983,0.042947844,0.046953168,thumbs_up
0.0,0.0,0.0,-0.041934557,-0.3018902,-0.022795958,-0.17880267,-0.5760034,-0.06574652,-0.2928163,-0.79546064,-0.10390789,-0.3157358,-1.0,-0.14065705,-0.29994246,-0.45194605,-0.138782,-0.55705106,-0.4814505,-0.19735976,-0.4879453,-0.45252243,-0.22063814,-0.40025127,-0.43539995,-0.22956389,-0.34330374,-0.24109992,-0.15143608,-0.59349066,-0.29523218,-0.18546975,-0.5166309,-0.2872105,-0.1719026,-0.4247762,-0.26950336,-0.16989775,-0.3678552,-0.05144475,-0.16046587,-0.5696023,-0.13319027,-0.19106959,-0.49112675,-0.13326874,-0.1514257,-0.40217274,-0.117248155,-0.12931174,-0.3783747,0.11370235,-0.16915056,-0.5126434,0.02120928,-0.19253196,-0.4363378,0.010956471,-0.1597378,-0.35922602,0.029962972,-0.13461898,thumbs_up
0.0,0.0,0.0,-0.0631082,-0.29480448,-0.023048924,-0.2079942,-0.59413487,-0.06404639,-0.32259268,-0.80658275,-0.10025022,-0.36860654,-1.0,-0.13373728,-0.2893187,-0.45742056,-0.14126201,-0.5730004,-0.49410725,-0.21381897,-0.49495554,-0.44275993,-0.24477784,-0.3955461,-0.42238954,-0.25617877,-0.32661343,-0.2599945,-0.15715696,-0.5766958,-0.2987862,-0.20055713,-0.4951316,-0.26958194,-0.18911073,-0.40089205,-0.25236994,-0.18872598,-0.35327995,-0.07548824,-0.17138284,-0.55347556,-0.11999019,-0.20821914,-0.4804539,-0.0998827,-0.16770697,-0.38944265,-0.08871819,-0.1452163,-0.37641308,0.088845536,-0.18582316,-0.5244496,0.023511397,-0.21320905,-0.4564976,0.037950978,-0.17929737,-0.37798226,0.06621556,-0.15315288,thumbs_up
0.0,0.0,0.0,-0.06978142,-0.27493328,-0.019356862,-0.2170186,-0.5675313,-0.053210158,-0.31580576,-0.7983355,-0.084324256,-0.3462201,-1.0,-0.11397675,-0.30902597,-0.4640022,-0.110217735,-0.56536853,-0.5204907,-0.1800935,-0.49844918,-0.44912383,-0.21735272,-0.40389326,-0.40554357,-0.23397201,-0.35205862,-0.28551793,-0.12575197,-0.5961898,-0.33364215,-0.17005488,-0.5238466,-0.2854753,-0.16703455,-0.4260952,-0.25688925,-0.16889973,-0.38182303,-0.10955381,-0.14115797,-0.57506317,-0.14350174,-0.17924061,-0.5107399,-0.111924216,-0.14539313,-0.421107,-0.09847125,-0.124378435,-0.40339923,0.050251327,-0.15684812,-0.542801,0.002524821,-0.18395582,-0.479534,0.024313182,-0.15314466,-0.4026415,0.04567719,-0.12773946,thumbs_up
0.0,0.0,0.0,-0.058996826,-0.33512938,-0.021239178,-0.20790404,-0.6006481,-0.04668262,-0.35421804,-0.8007826,-0.07139374,-0.42171413,-1.0,-0.09465822,-0.4685018,-0.46827522,-0.040153615,-0.61759067,-0.43833828,-0.061867703,-0.5362081,-0.40386483,-0.083555676,-0.44023845,-0.39462414,-0.09904636,-0.49889624,-0.25562245,-0.046211053,-0.60211635,-0.24388917,-0.038431913,-0.52190083,-0.23608491,-0.03900607,-0.42649648,-0.2275096,-0.054450966,-0.4838311,-0.052822344,-0.05103033,-0.55332303,-0.06493316,-0.054843646,-0.48553914,-0.070054,-0.0422534,-0.39840952,-0.06511583,-0.044625513,-0.45272216,0.117663845,-0.05673434,-0.4951836,0.096107475,-0.06356346,-0.42565146,0.08945099,-0.040708918,-0.34943828,0.09101976,-0.023443284,thumbs_up
0.0,0.0,0.0,-0.013349959,-0.30641448,0.000784869,-0.11308824,-0.58194107,-0.016099988,-0.21552713,-0.80704397,-0.03159508,-0.2575334,-1.0,-0.048300378,-0.31746244,-0.5345586,-0.048515774,-0.49020073,-0.5510873,-0.05530518,-0.43072367,-0.495429,-0.058993008,-0.35418668,-0.4661607,-0.062020656,-0.3714844,-0.3641619,-0.05671732,-0.5048631,-0.3711434,-0.029467484,-0.4433206,-0.34214988,-0.011986465,-0.37032777,-0.3215136,-0.019448822,-0.3959267,-0.18662389,-0.060314022,-0.4958327,-0.21667476,-0.041350037,-0.43988755,-0.20117645,-0.022151176,-0.3696894,-0.18339394,-0.026703801,-0.40308768,-0.03372684,-0.062007517,-0.4716218,-0.07237072,-0.043579053,-0.41491336,-0.05844579,-0.014223385,-0.3534175,-0.03716845,0.00028062367,thumbs_up
